api_player_id,card_id,player_name,season,club,league,current_pool,goals,assists,minutes,rt,verified_position,confidence,evidence
19192,132041,J. Ramsey,2122,Aston Villa,PL,CAM,6,1,2476,70,,,
128582,139138,Jorge de Frutos,2021,Levante,LL,CAM,4,9,2187,70,,,
128582,138667,Jorge de Frutos,2122,Levante,LL,CAM,4,7,1766,67,,,
128582,137768,Jorge de Frutos,2324,Rayo Vallecano,LL,CAM,2,0,1540,37,,,
128582,137352,Jorge de Frutos,2425,Rayo Vallecano,LL,CAM,6,3,2512,61,,,
18830,134331,M. Arnautović,1617,Stoke City,PL,CAM,6,5,2725,70,,,
3244,160352,M. Gradel,1718,Toulouse,L1,CAM,8,1,2418,70,,,
2958,160563,N. Sliti,1617,Lille,L1,CAM,1,1,953,34,,,
2958,160118,N. Sliti,1718,Dijon,L1,CAM,7,6,2297,70,,,
2958,159662,N. Sliti,1819,Dijon,L1,CAM,3,4,2289,55,,,
22170,160755,P. Lees-Melou,1617,Dijon,L1,CAM,7,3,2497,69,,,
22170,160347,P. Lees-Melou,1718,Nice,L1,CAM,5,6,2897,70,,,
22170,159907,P. Lees-Melou,1819,Nice,L1,CAM,2,1,2393,49,,,
12493,140878,Tana,1617,Las Palmas,LL,CAM,4,4,2211,70,,,
22097,160697,A. Nordin,1617,Saint Etienne,L1,CAM,2,NR,601,37,,,
22097,159848,A. Nordin,1819,Saint Etienne,L1,CAM,3,1,1046,49,,,
22097,159429,A. Nordin,1920,Saint Etienne,L1,CAM,1,NR,904,30,,,
22097,159034,A. Nordin,2021,Saint Etienne,L1,CAM,4,4,1778,59,,,
22097,158597,A. Nordin,2122,Saint Etienne,L1,CAM,4,4,1873,59,,,
22097,158173,A. Nordin,2223,Montpellier,L1,CAM,9,3,2425,69,,,
22097,157759,A. Nordin,2324,Montpellier,L1,CAM,5,3,1253,62,,,
22097,157384,A. Nordin,2425,Montpellier,L1,CAM,4,1,1171,52,,,
417,154474,A. Schöpf,1617,FC Schalke 04,BL,CAM,6,2,2038,69,,,
15916,146888,A. Skov Olsen,1920,Bologna,SA,CAM,1,NR,747,30,,,
15916,146447,A. Skov Olsen,2021,Bologna,SA,CAM,2,2,1176,47,,,
15916,146005,A. Skov Olsen,2122,Bologna,SA,CAM,0,2,741,35,,,
15916,176686,A. Skov Olsen,2122,Club Brugge KV,BPL,CAM,6,8,1081,69,,,
15916,175946,A. Skov Olsen,2324,Club Brugge KV,BPL,CAM,8,4,1143,67,,,
15916,175588,A. Skov Olsen,2425,Club Brugge KV,BPL,CAM,8,4,1143,67,,,
10135,132023,Bruno Guimarães,2122,Newcastle,PL,CAM,5,1,1032,69,,,
17,154579,C. Pulišić,1617,Borussia Dortmund,BL,CAM,3,6,1515,69,,,
17,154190,C. Pulišić,1718,Borussia Dortmund,BL,CAM,4,5,2312,69,,,
17,153865,C. Pulišić,1819,Borussia Dortmund,BL,CAM,1,4,483,57,,,
50126,183969,D. Türüç,1718,Kayserispor,TR,CAM,5,6,2681,69,,,
93990,172924,Dirk Kuijt,1617,Feyenoord,ERE,CAM,12,NR,2258,69,,,
25638,152826,F. Neuhaus,2021,Borussia Mönchengladbach,BL,CAM,6,5,2631,69,,,
2057,140961,F. Vázquez,1617,Sevilla,LL,CAM,7,3,2092,69,,,
2057,140501,F. Vázquez,1718,Sevilla,LL,CAM,4,6,1845,69,,,
2057,140080,F. Vázquez,1819,Sevilla,LL,CAM,3,4,2285,59,,,
2057,139672,F. Vázquez,1920,Sevilla,LL,CAM,3,NR,1087,47,,,
50610,183487,G. Sio,1920,Gençlerbirliği S.K.,TR,CAM,10,3,2145,69,,,
50610,183090,G. Sio,2021,Gençlerbirliği S.K.,TR,CAM,2,1,1275,39,,,
41197,166261,Galeno,1819,Rio Ave,PRT,CAM,5,4,2132,60,,,
41197,165831,Galeno,1920,SC Braga,PRT,CAM,6,4,1494,62,,,
41197,165430,Galeno,2021,SC Braga,PRT,CAM,3,3,2485,47,,,
41197,165034,Galeno,2122,FC Porto,PRT,CAM,1,NR,303,26,,,
41197,164230,Galeno,2324,FC Porto,PRT,CAM,9,7,2240,69,,,
41197,163779,Galeno,2425,FC Porto,PRT,CAM,8,0,1451,58,,,
44406,166901,Héldon Augusto Almeida Ramos,1617,Rio Ave,PRT,CAM,0,4,1987,49,,,
44406,166501,Héldon Augusto Almeida Ramos,1718,Guimaraes,PRT,CAM,5,6,2063,69,,,
81,176966,K. Diatta,2021,Club Brugge KV,BPL,CAM,9,2,1504,69,,,
38130,172296,M. Mahi,1718,Groningen,ERE,CAM,7,5,2037,65,,,
38130,171931,M. Mahi,1819,Groningen,ERE,CAM,8,6,2172,69,,,
38130,170774,M. Mahi,2122,Utrecht,ERE,CAM,4,4,879,57,,,
426,153348,M. Uth,1920,1. FC Köln,BL,CAM,5,5,1168,66,,,
426,152593,M. Uth,2122,1. FC Köln,BL,CAM,5,8,2041,69,,,
53659,167189,Miguel Cardoso,1617,Tondela,PRT,CAM,1,4,2092,45,,,
53659,166800,Miguel Cardoso,1718,Tondela,PRT,CAM,8,6,2610,69,,,
53659,182315,Miguel Cardoso,2122,Kayserispor,TR,CAM,4,2,1248,52,,,
53659,181929,Miguel Cardoso,2223,Kayserispor,TR,CAM,7,6,2348,65,,,
53659,181528,Miguel Cardoso,2324,Kayserispor,TR,CAM,1,7,2523,51,,,
53659,181155,Miguel Cardoso,2425,Kayserispor,TR,CAM,8,7,2869,68,,,
2058,134068,Nolito,1617,Manchester City,PL,CAM,4,2,775,62,,,
2058,139333,Nolito,2021,Celta Vigo,LL,CAM,7,5,2627,69,,,
2058,138885,Nolito,2122,Celta Vigo,LL,CAM,2,NR,1380,37,,,
21451,159651,R. Ripart,1819,Nimes,L1,CAM,8,4,3009,69,,,
21451,158360,R. Ripart,2122,Estac Troyes,L1,CAM,2,2,1900,45,,,
25352,154592,Salomon Armand Magloire Kalou,1617,Hertha BSC,BL,CAM,7,4,1998,69,,,
20634,159030,A. Claude-Maurice,2021,Nice,L1,CAM,4,5,1908,68,,,
3430,183463,C. Ekuban,1920,Trabzonspor,TR,CAM,4,3,1151,56,,,
3430,183067,C. Ekuban,2021,Trabzonspor,TR,CAM,10,4,2747,68,,,
2414,165490,Everton,2021,Benfica,PRT,CAM,7,8,1977,68,,,
2414,165097,Everton,2122,Benfica,PRT,CAM,3,5,1609,53,,,
30460,146400,G. Caprari,2021,Benevento,SA,CAM,5,6,1879,68,,,
31615,146385,G. Castrovilli,2021,Fiorentina,SA,CAM,5,3,2348,68,,,
50067,183218,H. Hajradinović,1920,Kasımpaşa,TR,CAM,4,7,2273,68,,,
25925,153244,J. Boëtius,1920,FSV Mainz 05,BL,CAM,4,5,2270,68,,,
19128,132071,J. Harrison,2122,Leeds,PL,CAM,8,1,2649,68,,,
47473,140389,Jason,1718,Levante,LL,CAM,1,2,1793,52,,,
47473,139934,Jason,1819,Levante,LL,CAM,2,5,2333,68,,,
106835,176732,K. Mitoma,2122,Union St. Gilloise,BPL,CAM,7,3,1630,68,,,
33255,184678,Ł. Podolski,1617,Galatasaray,TR,CAM,7,5,1780,68,,,
33255,183542,Ł. Podolski,1920,Antalyaspor,TR,CAM,1,3,372,45,,,
50097,183956,M. Yandaş,1718,Sivasspor,TR,CAM,1,1,839,42,,,
50097,183178,M. Yandaş,1920,Sivasspor,TR,CAM,6,5,2525,68,,,
