api_player_id,season_year,position,source,classified_date
129065,2023,Winger,cmbug-default,2026-07-09
37274,2023,Winger,cmbug-modal,2026-07-09
161901,2023,Winger,cmbug-modal,2026-07-09
272455,2023,Winger,cmbug-modal,2026-07-09
36989,2023,ST,cmbug-modal,2026-07-09
237131,2023,Winger,cmbug-default,2026-07-09
272726,2023,CAM,cmbug-modal,2026-07-09
37124,2023,ST,cmbug-modal,2026-07-09
57224,2023,Winger,cmbug-default,2026-07-09
287797,2023,ST,cmbug-modal,2026-07-09
138753,2023,Winger,cmbug-default,2026-07-09
266200,2023,Winger,cmbug-modal,2026-07-09
328670,2023,Winger,cmbug-default,2026-07-09
365018,2023,Winger,cmbug-modal,2026-07-09
99576,2023,Winger,cmbug-default,2026-07-09
21320,2023,Winger,cmbug-default,2026-07-09
37839,2023,CAM,cmbug-modal,2026-07-09
30542,2023,Winger,cmbug-modal,2026-07-09
133729,2023,ST,cmbug-modal,2026-07-09
248,2023,Winger,cmbug-modal,2026-07-09
113586,2023,Winger,cmbug-modal,2026-07-09
159350,2023,Winger,cmbug-default,2026-07-09
9363,2023,Winger,cmbug-modal,2026-07-09
33838,2023,Winger,cmbug-modal,2026-07-09
161884,2023,Winger,cmbug-default,2026-07-09
37273,2023,Winger,cmbug-modal,2026-07-09
202522,2023,Winger,cmbug-default,2026-07-09
312840,2023,ST,cmbug-modal,2026-07-09
25358,2023,CAM,cmbug-modal,2026-07-09
26335,2023,Winger,cmbug-default,2026-07-09
73868,2023,ST,cmbug-modal,2026-07-09
162157,2023,Winger,cmbug-default,2026-07-09
383685,2023,Winger,cmbug-default,2026-07-09
272730,2023,Winger,cmbug-modal,2026-07-09
349595,2023,Winger,cmbug-default,2026-07-09
2700,2023,ST,cmbug-modal,2026-07-09
244,2023,Winger,cmbug-modal,2026-07-09
37160,2023,Winger,cmbug-modal,2026-07-09
93001,2023,ST,cmbug-modal,2026-07-09
282126,2023,Winger,cmbug-default,2026-07-09
36903,2023,ST,cmbug-modal,2026-07-09
161894,2023,Winger,cmbug-default,2026-07-09
1421,2022,CAM,cmbug-modal,2026-07-09
135884,2022,CAM,cmbug-modal,2026-07-09
38755,2022,Winger,cmbug-modal,2026-07-09
207226,2022,CAM,cmbug-modal,2026-07-09
36862,2022,FB,cmbug-modal,2026-07-09
178168,2022,ST,cmbug-modal,2026-07-09
92980,2022,Winger,cmbug-default,2026-07-09
163220,2022,Winger,cmbug-default,2026-07-09
55496,2022,Winger,cmbug-default,2026-07-09
272726,2022,CAM,cmbug-modal,2026-07-09
41592,2022,Winger,cmbug-modal,2026-07-09
287797,2022,ST,cmbug-modal,2026-07-09
138753,2022,Winger,cmbug-default,2026-07-09
272543,2022,Winger,cmbug-modal,2026-07-09
392044,2022,ST,cmbug-modal,2026-07-09
36932,2022,Winger,cmbug-modal,2026-07-09
99576,2022,Winger,cmbug-default,2026-07-09
2723,2022,Winger,cmbug-modal,2026-07-09
37839,2022,CAM,cmbug-modal,2026-07-09
15906,2022,Winger,cmbug-default,2026-07-09
48022,2022,Winger,cmbug-default,2026-07-09
162767,2022,Winger,cmbug-default,2026-07-09
85,2022,ST,cmbug-modal,2026-07-09
30542,2022,Winger,cmbug-modal,2026-07-09
48079,2022,CAM,cmbug-modal,2026-07-09
113586,2022,Winger,cmbug-modal,2026-07-09
133729,2022,ST,cmbug-modal,2026-07-09
9363,2022,Winger,cmbug-modal,2026-07-09
37383,2022,Winger,cmbug-modal,2026-07-09
322929,2022,Winger,cmbug-default,2026-07-09
162157,2022,Winger,cmbug-default,2026-07-09
25358,2022,CAM,cmbug-modal,2026-07-09
272730,2022,Winger,cmbug-modal,2026-07-09
2700,2022,ST,cmbug-modal,2026-07-09
19195,2022,CAM,cmbug-modal,2026-07-09
138877,2022,CB,cmbug-default,2026-07-09
37160,2022,Winger,cmbug-modal,2026-07-09
37380,2022,Winger,cmbug-modal,2026-07-09
93001,2022,ST,cmbug-modal,2026-07-09
161800,2022,Winger,cmbug-modal,2026-07-09
37175,2022,CB,cmbug-modal,2026-07-09
38130,2021,CAM,cmbug-modal,2026-07-09
36932,2021,Winger,cmbug-modal,2026-07-09
115,2021,Winger,cmbug-modal,2026-07-09
26335,2021,Winger,cmbug-default,2026-07-09
38128,2021,CAM,cmbug-modal,2026-07-09
37689,2020,ST,cmbug-modal,2026-07-09
37780,2020,FB,cmbug-modal,2026-07-09
38744,2020,CB,cmbug-default,2026-07-09
543,2020,ST,cmbug-modal,2026-07-09
37381,2020,Winger,cmbug-modal,2026-07-09
1420,2020,Winger,cmbug-modal,2026-07-09
37786,2019,Winger,cmbug-default,2026-07-09
37011,2019,Winger,cmbug-default,2026-07-09
37443,2019,ST,cmbug-modal,2026-07-09
36779,2019,CB,cmbug-modal,2026-07-09
37928,2019,CB,cmbug-modal,2026-07-09
233,2019,FB,cmbug-modal,2026-07-09
2467,2019,CB,cmbug-modal,2026-07-09
37381,2019,Winger,cmbug-modal,2026-07-09
37175,2019,CB,cmbug-modal,2026-07-09
37015,2018,Winger,cmbug-default,2026-07-09
37786,2018,Winger,cmbug-default,2026-07-09
38711,2018,CAM,cmbug-modal,2026-07-09
37237,2018,Winger,cmbug-default,2026-07-09
37305,2018,ST,cmbug-modal,2026-07-09
37935,2018,CB,cmbug-modal,2026-07-09
37777,2018,CB,cmbug-modal,2026-07-09
38710,2018,ST,cmbug-modal,2026-07-09
37231,2018,Winger,cmbug-default,2026-07-09
37786,2017,Winger,cmbug-default,2026-07-09
36897,2017,Winger,cmbug-default,2026-07-09
37237,2017,Winger,cmbug-default,2026-07-09
37302,2017,Winger,cmbug-modal,2026-07-09
37074,2017,Winger,cmbug-default,2026-07-09
93149,2017,CAM,cmbug-modal,2026-07-09
37777,2017,CB,cmbug-modal,2026-07-09
37928,2017,CB,cmbug-modal,2026-07-09
233,2017,FB,cmbug-modal,2026-07-09
19047,2017,Winger,cmbug-modal,2026-07-09
37786,2016,Winger,cmbug-default,2026-07-09
56008,2016,CB,cmbug-default,2026-07-09
37302,2016,Winger,cmbug-modal,2026-07-09
37928,2016,CB,cmbug-modal,2026-07-09
30422,2016,CB,cmbug-default,2026-07-09
50360,2016,Winger,cmbug-default,2026-07-09
267728,2025,CAM,cmbug-modal,2026-07-09
161703,2025,CB,cmbug-default,2026-07-09
174604,2025,Winger,cmbug-default,2026-07-09
194116,2025,Winger,cmbug-default,2026-07-09
321747,2025,CB,cmbug-default,2026-07-09
29784,2025,Winger,cmbug-default,2026-07-09
50774,2025,Winger,cmbug-default,2026-07-09
39291,2025,Winger,cmbug-default,2026-07-09
108064,2025,ST,cmbug-modal,2026-07-09
282126,2025,Winger,cmbug-default,2026-07-09
203458,2025,Winger,cmbug-modal,2026-07-09
162418,2025,Winger,cmbug-modal,2026-07-09
328978,2025,ST,cmbug-modal,2026-07-09
415721,2025,Winger,cmbug-default,2026-07-09
1942,2025,Winger,cmbug-modal,2026-07-09
38128,2025,CAM,cmbug-modal,2026-07-09
386481,2025,Winger,cmbug-modal,2026-07-09
137403,2025,Winger,cmbug-default,2026-07-09
2700,2025,ST,cmbug-modal,2026-07-09
304918,2025,Winger,cmbug-default,2026-07-09
457169,2025,Winger,cmbug-default,2026-07-09
411800,2024,Winger,cmbug-default,2026-07-09
321747,2024,CB,cmbug-default,2026-07-09
204051,2024,Winger,cmbug-modal,2026-07-09
337587,2024,FB,cmbug-modal,2026-07-09
37839,2024,CAM,cmbug-modal,2026-07-09
297581,2024,ST,cmbug-modal,2026-07-09
380647,2024,Winger,cmbug-default,2026-07-09
50774,2024,Winger,cmbug-default,2026-07-09
198347,2024,ST,cmbug-modal,2026-07-09
278950,2024,Winger,cmbug-default,2026-07-09
323942,2024,Winger,cmbug-default,2026-07-09
37188,2024,ST,cmbug-modal,2026-07-09
267728,2024,CAM,cmbug-modal,2026-07-09
40809,2024,Winger,cmbug-modal,2026-07-09
328978,2024,ST,cmbug-modal,2026-07-09
108064,2024,ST,cmbug-modal,2026-07-09
263228,2024,Winger,cmbug-modal,2026-07-09
180128,2024,Winger,cmbug-default,2026-07-09
191979,2024,Winger,cmbug-modal,2026-07-09
8643,2024,CAM,cmbug-modal,2026-07-09
30751,2024,CDM,cmbug-modal,2026-07-09
197814,2024,Winger,cmbug-default,2026-07-09
15916,2024,CAM,cmbug-modal,2026-07-09
19059,2024,CAM,cmbug-modal,2026-07-09
19246,2024,ST,cmbug-modal,2026-07-09
162418,2024,Winger,cmbug-modal,2026-07-09
336659,2024,Winger,cmbug-default,2026-07-09
29784,2024,Winger,cmbug-default,2026-07-09
411800,2023,Winger,cmbug-default,2026-07-09
2108,2023,Winger,cmbug-default,2026-07-09
157987,2023,Winger,cmbug-modal,2026-07-09
84128,2023,ST,cmbug-modal,2026-07-09
50774,2023,Winger,cmbug-default,2026-07-09
280695,2023,ST,cmbug-modal,2026-07-09
37188,2023,ST,cmbug-modal,2026-07-09
198347,2023,ST,cmbug-modal,2026-07-09
267728,2023,CAM,cmbug-modal,2026-07-09
323942,2023,Winger,cmbug-default,2026-07-09
108064,2023,ST,cmbug-modal,2026-07-09
191979,2023,Winger,cmbug-modal,2026-07-09
191872,2023,Winger,cmbug-default,2026-07-09
19532,2023,ST,cmbug-modal,2026-07-09
39080,2023,Winger,cmbug-modal,2026-07-09
15916,2023,CAM,cmbug-modal,2026-07-09
39121,2023,Winger,cmbug-modal,2026-07-09
321747,2022,CB,cmbug-default,2026-07-09
2583,2022,CB,cmbug-modal,2026-07-09
22013,2022,CB,cmbug-default,2026-07-09
73,2022,CB,cmbug-default,2026-07-09
2108,2022,Winger,cmbug-default,2026-07-09
203458,2022,Winger,cmbug-modal,2026-07-09
37188,2022,ST,cmbug-modal,2026-07-09
127416,2022,CB,cmbug-default,2026-07-09
267728,2022,CAM,cmbug-modal,2026-07-09
127417,2022,CB,cmbug-modal,2026-07-09
8965,2022,CAM,cmbug-modal,2026-07-09
19532,2022,ST,cmbug-modal,2026-07-09
544,2022,Winger,cmbug-modal,2026-07-09
50174,2022,Winger,cmbug-modal,2026-07-09
137403,2022,Winger,cmbug-default,2026-07-09
2110,2021,CB,cmbug-modal,2026-07-09
2959,2021,ST,cmbug-modal,2026-07-09
339169,2021,CB,cmbug-default,2026-07-09
162088,2021,CAM,cmbug-modal,2026-07-09
8516,2021,CB,cmbug-modal,2026-07-09
8965,2021,CAM,cmbug-modal,2026-07-09
1431,2021,Winger,cmbug-modal,2026-07-09
8944,2021,ST,cmbug-modal,2026-07-09
19532,2021,ST,cmbug-modal,2026-07-09
37381,2021,Winger,cmbug-modal,2026-07-09
8946,2021,ST,cmbug-modal,2026-07-09
24617,2021,Winger,cmbug-default,2026-07-09
35794,2021,CAM,cmbug-modal,2026-07-09
8453,2020,Winger,cmbug-modal,2026-07-09
8701,2020,FB,cmbug-modal,2026-07-09
27456,2020,CB,cmbug-default,2026-07-09
2959,2020,ST,cmbug-modal,2026-07-09
197495,2020,ST,cmbug-modal,2026-07-09
8595,2020,CB,cmbug-default,2026-07-09
73,2020,CB,cmbug-default,2026-07-09
157987,2020,Winger,cmbug-modal,2026-07-09
2116,2020,CAM,cmbug-modal,2026-07-09
19532,2020,ST,cmbug-modal,2026-07-09
2110,2019,CB,cmbug-modal,2026-07-09
8546,2019,CAM,cmbug-modal,2026-07-09
8701,2019,FB,cmbug-modal,2026-07-09
8595,2019,CB,cmbug-default,2026-07-09
8730,2019,Winger,cmbug-default,2026-07-09
162767,2019,Winger,cmbug-default,2026-07-09
8965,2019,CAM,cmbug-modal,2026-07-09
147859,2019,ST,cmbug-modal,2026-07-09
8705,2019,Winger,cmbug-modal,2026-07-09
8542,2019,CAM,cmbug-modal,2026-07-09
8453,2018,Winger,cmbug-modal,2026-07-09
8730,2018,Winger,cmbug-default,2026-07-09
2116,2018,CAM,cmbug-modal,2026-07-09
16839,2018,Winger,cmbug-default,2026-07-09
8515,2018,CAM,cmbug-modal,2026-07-09
62008,2018,CB,cmbug-modal,2026-07-09
8544,2018,CAM,cmbug-modal,2026-07-09
50990,2017,Winger,cmbug-modal,2026-07-09
22000,2017,FB,cmbug-modal,2026-07-09
42075,2017,Winger,cmbug-default,2026-07-09
63378,2017,CB,cmbug-default,2026-07-09
8491,2017,CAM,cmbug-modal,2026-07-09
1930,2017,CB,cmbug-default,2026-07-09
3422,2017,ST,cmbug-modal,2026-07-09
62008,2017,CB,cmbug-modal,2026-07-09
24158,2016,Winger,cmbug-default,2026-07-09
50990,2016,Winger,cmbug-modal,2026-07-09
49261,2016,Winger,cmbug-default,2026-07-09
42075,2016,Winger,cmbug-default,2026-07-09
68,2016,CB,cmbug-modal,2026-07-09
1844,2016,FB,cmbug-modal,2026-07-09
16839,2016,Winger,cmbug-default,2026-07-09
7599,2016,CB,cmbug-modal,2026-07-09
8544,2016,CAM,cmbug-modal,2026-07-09
62008,2016,CB,cmbug-modal,2026-07-09
63274,2025,Winger,cmbug-default,2026-07-09
41477,2025,CAM,cmbug-modal,2026-07-09
383860,2025,Winger,cmbug-default,2026-07-09
306854,2025,ST,cmbug-modal,2026-07-09
87791,2025,Winger,cmbug-default,2026-07-09
302869,2025,ST,cmbug-modal,2026-07-09
50176,2025,CB,cmbug-modal,2026-07-09
194750,2025,ST,cmbug-modal,2026-07-09
31280,2025,Winger,cmbug-default,2026-07-09
50101,2025,CAM,cmbug-modal,2026-07-09
105789,2025,Winger,cmbug-default,2026-07-09
141901,2025,Winger,cmbug-modal,2026-07-09
284449,2025,Winger,cmbug-default,2026-07-09
93001,2025,ST,cmbug-modal,2026-07-09
128382,2025,Winger,cmbug-default,2026-07-09
47500,2025,ST,cmbug-modal,2026-07-09
328648,2025,ST,cmbug-modal,2026-07-09
461,2024,Winger,cmbug-modal,2026-07-09
454,2024,Winger,cmbug-default,2026-07-09
26252,2024,CB,cmbug-default,2026-07-09
63274,2024,Winger,cmbug-default,2026-07-09
49891,2024,Winger,cmbug-modal,2026-07-09
105320,2024,Winger,cmbug-default,2026-07-09
1921,2024,CAM,cmbug-modal,2026-07-09
43092,2024,ST,cmbug-modal,2026-07-09
319514,2024,Winger,cmbug-modal,2026-07-09
127164,2024,Winger,cmbug-default,2026-07-09
289306,2024,Winger,cmbug-default,2026-07-09
21447,2024,ST,cmbug-modal,2026-07-09
49857,2024,CAM,cmbug-modal,2026-07-09
53659,2024,CAM,cmbug-modal,2026-07-09
24860,2024,Winger,cmbug-modal,2026-07-09
383860,2024,Winger,cmbug-default,2026-07-09
264118,2024,Winger,cmbug-modal,2026-07-09
573,2024,Winger,cmbug-modal,2026-07-09
28630,2024,Winger,cmbug-default,2026-07-09
41370,2024,Winger,cmbug-modal,2026-07-09
8681,2024,ST,cmbug-modal,2026-07-09
273763,2024,Winger,cmbug-default,2026-07-09
41953,2024,ST,cmbug-modal,2026-07-09
360,2024,Winger,cmbug-default,2026-07-09
1186,2024,CAM,cmbug-modal,2026-07-09
103550,2024,Winger,cmbug-modal,2026-07-09
11307,2024,Winger,cmbug-default,2026-07-09
137403,2024,Winger,cmbug-default,2026-07-09
182072,2024,Winger,cmbug-default,2026-07-09
107303,2024,ST,cmbug-modal,2026-07-09
21589,2024,ST,cmbug-modal,2026-07-09
37382,2024,ST,cmbug-modal,2026-07-09
332,2024,ST,cmbug-modal,2026-07-09
336567,2024,ST,cmbug-modal,2026-07-09
1434,2024,ST,cmbug-modal,2026-07-09
18854,2024,Winger,cmbug-modal,2026-07-09
111,2024,ST,cmbug-modal,2026-07-09
2114,2024,Winger,cmbug-modal,2026-07-09
22173,2024,Winger,cmbug-modal,2026-07-09
3638,2024,Winger,cmbug-default,2026-07-09
48698,2024,Winger,cmbug-default,2026-07-09
436179,2024,ST,cmbug-modal,2026-07-09
128955,2023,Winger,cmbug-default,2026-07-09
2865,2023,Winger,cmbug-modal,2026-07-09
63274,2023,Winger,cmbug-default,2026-07-09
142959,2023,Winger,cmbug-modal,2026-07-09
785,2023,CAM,cmbug-modal,2026-07-09
1921,2023,CAM,cmbug-modal,2026-07-09
61939,2023,CDM,cmbug-modal,2026-07-09
127164,2023,Winger,cmbug-default,2026-07-09
49979,2023,CAM,cmbug-modal,2026-07-09
194880,2023,ST,cmbug-modal,2026-07-09
49857,2023,CAM,cmbug-modal,2026-07-09
24860,2023,Winger,cmbug-modal,2026-07-09
53659,2023,CAM,cmbug-modal,2026-07-09
50940,2023,Winger,cmbug-modal,2026-07-09
3499,2023,Winger,cmbug-modal,2026-07-09
191363,2023,Winger,cmbug-default,2026-07-09
62092,2023,Winger,cmbug-default,2026-07-09
41370,2023,Winger,cmbug-modal,2026-07-09
41953,2023,ST,cmbug-modal,2026-07-09
62510,2023,Winger,cmbug-default,2026-07-09
1186,2023,CAM,cmbug-modal,2026-07-09
111284,2023,CB,cmbug-default,2026-07-09
1495,2023,ST,cmbug-modal,2026-07-09
39137,2023,Winger,cmbug-modal,2026-07-09
44612,2023,Winger,cmbug-modal,2026-07-09
7625,2023,Winger,cmbug-default,2026-07-09
26748,2023,Winger,cmbug-default,2026-07-09
47447,2023,CAM,cmbug-modal,2026-07-09
50174,2023,Winger,cmbug-modal,2026-07-09
50270,2023,CAM,cmbug-modal,2026-07-09
137403,2023,Winger,cmbug-default,2026-07-09
3408,2023,Winger,cmbug-default,2026-07-09
15650,2023,Winger,cmbug-modal,2026-07-09
22019,2023,ST,cmbug-modal,2026-07-09
14296,2023,Winger,cmbug-default,2026-07-09
21394,2023,Winger,cmbug-default,2026-07-09
35794,2023,CAM,cmbug-modal,2026-07-09
41311,2023,CAM,cmbug-modal,2026-07-09
25467,2023,ST,cmbug-modal,2026-07-09
47446,2023,ST,cmbug-modal,2026-07-09
691,2023,Winger,cmbug-modal,2026-07-09
3246,2023,CAM,cmbug-modal,2026-07-09
3247,2023,ST,cmbug-modal,2026-07-09
18881,2023,ST,cmbug-modal,2026-07-09
3638,2023,Winger,cmbug-default,2026-07-09
2865,2022,Winger,cmbug-modal,2026-07-09
194880,2022,ST,cmbug-modal,2026-07-09
454,2022,Winger,cmbug-default,2026-07-09
142959,2022,Winger,cmbug-modal,2026-07-09
1921,2022,CAM,cmbug-modal,2026-07-09
456,2022,Winger,cmbug-modal,2026-07-09
49979,2022,CAM,cmbug-modal,2026-07-09
144656,2022,ST,cmbug-modal,2026-07-09
49857,2022,CAM,cmbug-modal,2026-07-09
53659,2022,CAM,cmbug-modal,2026-07-09
109559,2022,CAM,cmbug-modal,2026-07-09
113,2022,Winger,cmbug-modal,2026-07-09
51045,2022,CAM,cmbug-modal,2026-07-09
143705,2022,CAM,cmbug-modal,2026-07-09
21043,2022,Winger,cmbug-default,2026-07-09
1186,2022,CAM,cmbug-modal,2026-07-09
2722,2022,CAM,cmbug-modal,2026-07-09
26748,2022,Winger,cmbug-default,2026-07-09
28394,2022,Winger,cmbug-default,2026-07-09
332,2022,ST,cmbug-modal,2026-07-09
459,2022,CAM,cmbug-modal,2026-07-09
14296,2022,Winger,cmbug-default,2026-07-09
1793,2022,Winger,cmbug-default,2026-07-09
35794,2022,CAM,cmbug-modal,2026-07-09
1556,2022,Winger,cmbug-default,2026-07-09
47446,2022,ST,cmbug-modal,2026-07-09
133453,2022,Winger,cmbug-modal,2026-07-09
1585,2022,ST,cmbug-modal,2026-07-09
4503,2022,CAM,cmbug-modal,2026-07-09
142959,2021,Winger,cmbug-modal,2026-07-09
49979,2021,CAM,cmbug-modal,2026-07-09
194880,2021,ST,cmbug-modal,2026-07-09
49857,2021,CAM,cmbug-modal,2026-07-09
53659,2021,CAM,cmbug-modal,2026-07-09
43024,2021,Winger,cmbug-default,2026-07-09
15698,2021,Winger,cmbug-modal,2026-07-09
25269,2021,Winger,cmbug-modal,2026-07-09
62009,2021,Winger,cmbug-default,2026-07-09
28376,2021,Winger,cmbug-modal,2026-07-09
1763,2021,Winger,cmbug-default,2026-07-09
21043,2021,Winger,cmbug-default,2026-07-09
62092,2021,Winger,cmbug-default,2026-07-09
40452,2021,Winger,cmbug-modal,2026-07-09
1793,2021,Winger,cmbug-default,2026-07-09
2382,2021,Winger,cmbug-default,2026-07-09
12797,2021,Winger,cmbug-default,2026-07-09
402,2021,FB,cmbug-modal,2026-07-09
31032,2021,ST,cmbug-modal,2026-07-09
83023,2021,Winger,cmbug-default,2026-07-09
49857,2020,CAM,cmbug-modal,2026-07-09
113,2020,Winger,cmbug-modal,2026-07-09
61940,2020,Winger,cmbug-modal,2026-07-09
21043,2020,Winger,cmbug-default,2026-07-09
50184,2020,Winger,cmbug-default,2026-07-09
39095,2020,ST,cmbug-modal,2026-07-09
24617,2020,Winger,cmbug-default,2026-07-09
50174,2020,Winger,cmbug-modal,2026-07-09
19588,2020,FB,cmbug-modal,2026-07-09
1361,2020,FB,cmbug-modal,2026-07-09
39145,2020,Winger,cmbug-default,2026-07-09
19033,2020,ST,cmbug-modal,2026-07-09
61935,2020,Winger,cmbug-default,2026-07-09
50079,2019,CB,cmbug-modal,2026-07-09
1985,2019,CB,cmbug-modal,2026-07-09
49857,2019,CAM,cmbug-modal,2026-07-09
15698,2019,Winger,cmbug-modal,2026-07-09
50161,2019,ST,cmbug-modal,2026-07-09
49864,2019,CAM,cmbug-modal,2026-07-09
8616,2019,Winger,cmbug-modal,2026-07-09
50066,2019,Winger,cmbug-default,2026-07-09
61845,2019,Winger,cmbug-default,2026-07-09
40452,2019,Winger,cmbug-modal,2026-07-09
24617,2019,Winger,cmbug-default,2026-07-09
36903,2019,ST,cmbug-modal,2026-07-09
50072,2019,CB,cmbug-modal,2026-07-09
50174,2019,Winger,cmbug-modal,2026-07-09
25329,2019,ST,cmbug-modal,2026-07-09
25219,2019,Winger,cmbug-default,2026-07-09
39145,2019,Winger,cmbug-default,2026-07-09
47446,2019,ST,cmbug-modal,2026-07-09
1361,2019,FB,cmbug-modal,2026-07-09
1989,2019,Winger,cmbug-default,2026-07-09
1992,2019,Winger,cmbug-default,2026-07-09
1995,2019,ST,cmbug-modal,2026-07-09
19033,2019,ST,cmbug-modal,2026-07-09
49851,2019,Winger,cmbug-default,2026-07-09
49979,2018,CAM,cmbug-modal,2026-07-09
50176,2018,CB,cmbug-modal,2026-07-09
50185,2018,CB,cmbug-modal,2026-07-09
50161,2018,ST,cmbug-modal,2026-07-09
3321,2018,CAM,cmbug-modal,2026-07-09
49921,2018,Winger,cmbug-modal,2026-07-09
1356,2018,Winger,cmbug-default,2026-07-09
50066,2018,Winger,cmbug-default,2026-07-09
50184,2018,Winger,cmbug-default,2026-07-09
61972,2018,Winger,cmbug-default,2026-07-09
44612,2018,Winger,cmbug-modal,2026-07-09
50072,2018,CB,cmbug-modal,2026-07-09
50174,2018,Winger,cmbug-modal,2026-07-09
50180,2018,Winger,cmbug-modal,2026-07-09
9900,2018,CAM,cmbug-modal,2026-07-09
49972,2018,CDM,cmbug-modal,2026-07-09
49905,2018,CAM,cmbug-modal,2026-07-09
19034,2018,Winger,cmbug-modal,2026-07-09
83023,2018,Winger,cmbug-default,2026-07-09
49971,2017,CDM,cmbug-modal,2026-07-09
49857,2017,CAM,cmbug-modal,2026-07-09
50176,2017,CB,cmbug-modal,2026-07-09
105247,2017,Winger,cmbug-default,2026-07-09
26865,2017,Winger,cmbug-default,2026-07-09
2152,2017,Winger,cmbug-modal,2026-07-09
49921,2017,Winger,cmbug-modal,2026-07-09
50066,2017,Winger,cmbug-default,2026-07-09
50184,2017,Winger,cmbug-default,2026-07-09
62186,2017,CB,cmbug-default,2026-07-09
105263,2017,Winger,cmbug-modal,2026-07-09
44612,2017,Winger,cmbug-modal,2026-07-09
50174,2017,Winger,cmbug-modal,2026-07-09
49972,2017,CDM,cmbug-modal,2026-07-09
49950,2017,CAM,cmbug-modal,2026-07-09
19034,2017,Winger,cmbug-modal,2026-07-09
50360,2017,Winger,cmbug-default,2026-07-09
83023,2017,Winger,cmbug-default,2026-07-09
785,2016,CAM,cmbug-modal,2026-07-09
49857,2016,CAM,cmbug-modal,2026-07-09
105247,2016,Winger,cmbug-default,2026-07-09
50161,2016,ST,cmbug-modal,2026-07-09
105287,2016,Winger,cmbug-default,2026-07-09
2152,2016,Winger,cmbug-modal,2026-07-09
49921,2016,Winger,cmbug-modal,2026-07-09
62607,2016,Winger,cmbug-default,2026-07-09
50066,2016,Winger,cmbug-default,2026-07-09
50184,2016,Winger,cmbug-default,2026-07-09
62186,2016,CB,cmbug-default,2026-07-09
105263,2016,Winger,cmbug-modal,2026-07-09
44612,2016,Winger,cmbug-modal,2026-07-09
50180,2016,Winger,cmbug-modal,2026-07-09
35689,2016,Winger,cmbug-modal,2026-07-09
77877,2016,Winger,cmbug-default,2026-07-09
1163,2016,Winger,cmbug-modal,2026-07-09
19034,2016,Winger,cmbug-modal,2026-07-09
456,2025,Winger,nullfill-modal,2026-07-09
442,2025,GK,nullfill-gk,2026-07-09
843,2025,GK,nullfill-gk,2026-07-09
519,2025,CAM,nullfill-modal,2026-07-09
1629,2025,GK,nullfill-gk,2026-07-09
510,2025,Winger,nullfill-modal,2026-07-09
338,2025,GK,nullfill-gk,2026-07-09
783,2025,GK,nullfill-gk,2026-07-09
342,2025,GK,nullfill-gk,2026-07-09
483,2025,Winger,nullfill-modal,2026-07-09
482,2025,GK,nullfill-gk,2026-07-09
823,2025,GK,nullfill-gk,2026-07-09
706,2025,FB,nullfill-modal,2026-07-09
3694,2025,GK,nullfill-gk,2026-07-09
704,2025,CDM,nullfill-modal,2026-07-09
715,2025,ST,nullfill-modal,2026-07-09
803,2025,GK,nullfill-gk,2026-07-09
364,2025,ST,nullfill-modal,2026-07-09
376,2025,CB,nullfill-modal,2026-07-09
372,2025,CB,nullfill-modal,2026-07-09
362,2025,GK,nullfill-gk,2026-07-09
378,2025,GK,nullfill-gk,2026-07-09
369,2025,GK,nullfill-modal,2026-07-09
423,2025,ST,nullfill-modal,2026-07-09
509,2025,FB,nullfill-modal,2026-07-09
428,2025,GK,nullfill-modal,2026-07-09
544,2025,Winger,nullfill-modal,2026-07-09
547,2025,CAM,nullfill-modal,2026-07-09
718,2025,GK,nullfill-gk,2026-07-09
737,2025,FB,nullfill-modal,2026-07-09
1649,2025,ST,nullfill-modal,2026-07-09
540,2025,CDM,nullfill-modal,2026-07-09
533,2025,FB,nullfill-modal,2026-07-09
47318,2020,ST,nullfill-modal,2026-07-09
47422,2016,ST,nullfill-modal,2026-07-09
48392,2025,Winger,nullfill-modal,2026-07-09
383006,2024,ST,nullfill-modal,2026-07-09
8683,2022,ST,nullfill-modal,2026-07-09
113581,2022,CAM,nullfill-modal,2026-07-09
3177,2018,FB,nullfill-modal,2026-07-09
305839,2025,CB,nullfill-modal,2026-07-09
9828,2022,CB,nullfill-modal,2026-07-09
178913,2021,Winger,nullfill-modal,2026-07-09
40298,2025,ST,nullfill-modal,2026-07-09
37647,2024,Winger,nullfill-modal,2026-07-09
36875,2022,ST,nullfill-modal,2026-07-09
93460,2020,ST,nullfill-modal,2026-07-09
36867,2018,Winger,nullfill-modal,2026-07-09
36868,2018,Winger,nullfill-modal,2026-07-09
37040,2018,CB,nullfill-modal,2026-07-09
37421,2018,FB,nullfill-modal,2026-07-09
37437,2018,ST,nullfill-modal,2026-07-09
36854,2018,GK,nullfill-gk,2026-07-09
36857,2018,CB,nullfill-modal,2026-07-09
36864,2018,Winger,nullfill-modal,2026-07-09
36865,2018,CB,nullfill-modal,2026-07-09
36876,2018,CDM,nullfill-modal,2026-07-09
37609,2018,FB,nullfill-modal,2026-07-09
37417,2018,GK,nullfill-gk,2026-07-09
37602,2018,GK,nullfill-gk,2026-07-09
37053,2018,Winger,nullfill-modal,2026-07-09
37940,2018,Winger,nullfill-modal,2026-07-09
37035,2018,Winger,nullfill-modal,2026-07-09
36929,2017,CB,nullfill-modal,2026-07-09
