card_id,player_name,season_year,position_pool,position,rt
144938,"Ł. Skorupski",2023,GK,GK,75
144939,"L. De Silvestri",2023,FB,DEF,54
144940,"C. Lykogiannis",2023,FB,DEF,59
144941,"N. Barella",2023,CM,MID,58
144942,"F. Ravaglia",2023,GK,GK,33
144943,"N. Casale",2023,CB,DEF,27
144944,"D. Frattesi",2023,CM,MID,72
144945,"T. Pobega",2023,CDM,MID,48
144946,"L. Ferguson",2023,CM,MID,72
144947,"N. Zortea",2023,Winger,DEF,44
144948,"K. UrbaÅski",2023,CM,MID,41
144949,"P. Schuurs",2023,CB,DEF,44
144950,"N. Moro",2023,CDM,MID,37
144951,"D. Zapata",2023,ST,FWD,74
144952,"A. Ismajli",2023,CB,DEF,42
144953,"C. Biraghi",2023,FB,DEF,70
144954,"G. Simeone",2023,ST,FWD,45
144955,"N. Cambiaghi",2023,ST,FWD,60
144956,"R. Orsolini",2023,ST,FWD,75
144957,"J. Odgaard",2023,Winger,FWD,41
144958,"M. Pedersen",2023,FB,DEF,50
144959,"I. Ilić",2023,CDM,MID,60
144960,"J. Karlsson",2023,CAM,FWD,28
144961,"S. Sazonov",2023,CB,DEF,33
144962,"G. Gineitis",2023,CDM,MID,41
144963,"C. Ngonge",2023,ST,FWD,45
144964,"M. Vecino",2023,CDM,MID,69
144965,"E. Hysaj",2023,FB,DEF,35
144966,"T. Bašić",2023,CDM,MID,22
144967,"A. Romagnoli",2023,CB,DEF,37
144968,"Patric",2023,CB,DEF,54
144969,"A. Marušić",2023,FB,DEF,43
144970,"D. Cataldi",2023,CM,MID,48
144971,"C. Mandas",2023,GK,GK,40
144972,"M. Lazzari",2023,FB,MID,43
144973,"M. Zaccagni",2023,Winger,MID,69
144974,"I. Provedel",2023,GK,GK,74
144975,"V. Castellanos",2023,ST,FWD,59
144976,"T. Noslin",2023,ST,FWD,67
144977,"Mario Gila",2023,CB,DEF,37
144978,"A. Laurienté",2023,Winger,FWD,62
144979,"D. Bradarić",2023,Winger,DEF,55
144980,"B. Dia",2023,ST,FWD,51
144981,"D. Berardi",2023,Winger,FWD,75
144982,"L. Montipò",2023,GK,GK,75
144983,"A. Pinamonti",2023,ST,FWD,72
144984,"K. Thorstvedt",2023,CM,MID,68
144985,"S. Walukiewicz",2023,CB,DEF,41
144986,"S. Mulattieri",2023,ST,FWD,22
144987,"G. Isaksen",2023,Winger,FWD,50
144988,"J. Doig",2023,Winger,DEF,28
144989,"C. Volpato",2023,CM,MID,37
144990,"R. Gagliardini",2023,CDM,MID,57
144991,"G. Kastanos",2023,ST,MID,65
144992,"M. Frendrup",2023,CM,MID,63
144993,"S. Sabelli",2023,Winger,DEF,41
144994,"A. Vogliacco",2023,CB,DEF,48
144995,"J. Akpa Akpro",2023,CDM,MID,44
144996,"J. Vásquez",2023,CB,DEF,50
144997,"S. Mitrović",2023,Winger,FWD,31
144998,"T. Suslov",2023,CM,MID,68
144999,"L. Colombo",2023,ST,FWD,50
145000,"V. Carboni",2023,ST,MID,61
145001,"N. Fagioli",2023,CM,MID,44
145002,"M. Aebischer",2023,CDM,MID,38
145003,"A. Guðmundsson",2023,ST,FWD,82
145004,"L. Beltrán",2023,ST,MID,71
145005,"J. Ikoné",2023,Winger,FWD,48
145006,"R. Mandragora",2023,CDM,MID,64
145007,"L. Ranieri",2023,CB,DEF,59
145008,"P. Almqvist",2023,Winger,FWD,56
145009,"E. Valeri",2023,Winger,DEF,40
145010,"F. Parisi",2023,FB,DEF,46
145011,"G. Oristanio",2023,ST,MID,53
145012,"M. Viti",2023,CB,DEF,44
145013,"J. Fazzini",2023,CM,MID,50
145014,"L. Coulibaly",2023,CDM,MID,42
145015,"Y. Ramadani",2023,CM,MID,49
145016,"R. Oudin",2023,CM,MID,61
145017,"M&apos;Bala Nzola",2023,ST,FWD,56
145018,"R. Sottil",2023,Winger,FWD,52
145019,"A. Gallo",2023,FB,DEF,55
145020,"W. Falcone",2023,GK,GK,75
145021,"L. Banda",2023,Winger,MID,63
145022,"H. Rafia",2023,CM,MID,48
145023,"M. Kaba",2023,CM,MID,49
145024,"B. Costil",2023,GK,GK,51
145025,"A. Candreva",2023,ST,MID,76
145026,"K. Manolas",2023,CB,DEF,42
145027,"K. Strootman",2023,CM,MID,43
145028,"K. Djidji",2023,CB,DEF,35
145029,"F. Caputo",2023,ST,FWD,45
145030,"Joan Gonzàlez",2023,CM,MID,47
145031,"Mário Rui",2023,FB,DEF,50
145032,"D. D&apos;Ambrosio",2023,CB,DEF,57
145033,"A. Florenzi",2023,FB,DEF,65
145034,"D. Calabria",2023,FB,DEF,61
145035,"J. Jankto",2023,Winger,MID,52
145036,"N. Viola",2023,ST,MID,69
145037,"Jordi Mboula",2023,CAM,FWD,29
145038,"S. Nwankwo",2023,ST,FWD,47
145039,"D. Lazović",2023,CM,MID,61
145040,"J. Sambia",2023,Winger,DEF,58
145041,"M. Destro",2023,ST,FWD,35
145042,"G. Ferrari",2023,CB,DEF,43
145043,"Gabriel Strefezza",2023,Winger,FWD,58
145044,"A. Miranchuk",2023,ST,MID,69
145045,"R. Karsdorp",2023,Winger,DEF,50
145046,"A. Consigli",2023,GK,GK,75
145047,"C. Kouamé",2023,ST,FWD,46
145048,"K. Bonifazi",2023,CB,DEF,13
145049,"L. Garritano",2023,CM,MID,27
145050,"L. Venuti",2023,FB,DEF,28
145051,"P. Pellegri",2023,ST,FWD,37
145052,"Samu Castillejo",2023,CM,MID,26
145053,"N. Radonjić",2023,ST,MID,53
145054,"G. Ochoa",2023,GK,GK,63
145055,"A. Duncan",2023,CDM,MID,65
145056,"E. Gyasi",2023,Winger,DEF,57
145057,"J. Báez",2023,Winger,FWD,42
145058,"P. Hatzidiakos",2023,CB,DEF,41
145059,"S. Vignato",2023,ST,FWD,42
145060,"R. Marin",2023,CDM,MID,48
145061,"K. Świderski",2023,ST,FWD,42
145062,"M. Retegui",2023,ST,FWD,66
145063,"M. Erlić",2023,CB,DEF,43
145064,"Dani Silva",2023,CDM,MID,20
145065,"U. Račić",2023,CDM,MID,45
145066,"T. Hernández",2023,FB,DEF,74
145067,"M. Hongla",2023,CDM,MID,49
145068,"F. Daniliuc",2023,CB,DEF,34
145069,"L. Pirola",2023,CB,DEF,49
145070,"T. Weah",2023,Winger,FWD,58
145071,"M. Lopez",2023,CDM,MID,45
145072,"J. Musso",2023,GK,GK,47
145073,"L. Martínez",2023,CB,DEF,70
145074,"F. Centonze",2023,FB,DEF,40
145075,"T. Pasalidis",2023,CB,DEF,26
145076,"H. Hateboer",2023,Winger,MID,34
145077,"Pol Lirola",2023,CB,DEF,59
145078,"G. Raspadori",2023,ST,FWD,64
145079,"M. Kumbulla",2023,CB,DEF,15
145080,"S. Weissman",2023,ST,FWD,37
145081,"M. Ruggeri",2023,Winger,DEF,59
145082,"O. El Azzouzi",2023,CDM,MID,57
145083,"N. Pérez",2023,CB,DEF,56
145084,"K. Kvaratskhelia",2023,Winger,FWD,80
145085,"L. Muriel",2023,ST,FWD,47
145086,"G. Maggiore",2023,CDM,MID,65
145087,"G. Castrovilli",2023,CM,MID,51
145088,"B. Amione",2023,CB,DEF,41
145089,"João Ferreira",2023,CB,DEF,47
145090,"T. Ebuehi",2023,FB,DEF,40
145091,"S. Żurkowski",2023,ST,MID,60
145092,"G. Lapadula",2023,ST,FWD,49
145093,"M. Lovato",2023,CB,DEF,47
145094,"A. Sorrentino",2023,GK,GK,35
145095,"S. Shpendi",2023,ST,FWD,26
145096,"G. Magnani",2023,CB,DEF,51
145097,"V. Fiorillo",2023,GK,GK,24
145098,"R. Haps",2023,Winger,DEF,40
145099,"A. Colpani",2023,ST,MID,78
145100,"M. Pessina",2023,CDM,MID,71
145101,"A. Izzo",2023,CB,DEF,42
145102,"Dany Mota",2023,ST,FWD,58
145103,"S. Birindelli",2023,FB,DEF,49
145104,"A. Petagna",2023,ST,FWD,38
145105,"P. Ciurria",2023,Winger,FWD,58
145106,"F. Gelli",2023,CM,MID,40
145107,"Paulo Azzi",2023,Winger,MID,49
145108,"I. Monterisi",2023,CB,DEF,63
145109,"A. Carboni",2023,CB,DEF,50
145110,"B. Bereszyński",2023,CB,DEF,45
145111,"T. Henry",2023,ST,FWD,48
145112,"A. Blin",2023,CM,MID,42
145113,"G. Defrel",2023,ST,FWD,43
145114,"S. Bastoni",2023,FB,MID,43
145115,"M. Bani",2023,CB,DEF,53
145116,"T. Augello",2023,FB,DEF,51
145117,"G. Caso",2023,Winger,FWD,37
145118,"A. Oyono",2023,FB,DEF,43
145119,"N. Pierozzi",2023,CB,DEF,44
145120,"C. Ikwuemesi",2023,ST,FWD,37
145121,"H. Aouar",2023,CM,MID,60
145122,"Jovane Cabral",2023,ST,FWD,45
145123,"G. Bonaventura",2023,CM,MID,77
145124,"N. Nández",2023,Winger,MID,59
145125,"E. Berisha",2023,GK,GK,53
145126,"N. Gyömbér",2023,CB,DEF,47
145127,"N. Bajrami",2023,CM,MID,57
145128,"Juan Jesus",2023,CB,DEF,43
145129,"L. Pellegrini",2023,CM,MID,77
145130,"Alex Sandro",2023,CB,DEF,44
145131,"E. Botheim",2023,ST,FWD,24
145132,"R. Malinovskyi",2023,CM,MID,53
145133,"Kaio Jorge",2023,ST,FWD,47
145134,"Matheus Henrique",2023,CDM,MID,55
145135,"Bremer",2023,CB,DEF,59
145136,"Ruan Tressoldi",2023,CB,DEF,39
145137,"Y. Musah",2023,CM,MID,42
145138,"L. Paredes",2023,CM,MID,67
145139,"M. Payero",2023,CDM,MID,56
145140,"L. Cacace",2023,FB,DEF,40
145141,"Éderson",2023,CDM,MID,67
145142,"R. Tolói",2023,CB,DEF,32
145143,"M. Silvestri",2023,GK,GK,57
145144,"M. Faraoni",2023,Winger,DEF,40
145145,"M. Đurić",2023,ST,FWD,54
145146,"Dodô",2023,FB,DEF,31
145147,"A. Martegani",2023,CDM,MID,37
145148,"M. Okoye",2023,GK,GK,63
145149,"Natan",2023,CB,DEF,30
145150,"Marco Pellegrino",2023,CB,DEF,17
145151,"S. Serdar",2023,CDM,MID,50
145152,"M. Bakker",2023,Winger,DEF,43
145153,"S. Posch",2023,FB,DEF,56
145154,"H. Çalhanoğlu",2023,CDM,MID,83
145155,"E. Ndicka",2023,CB,DEF,55
145156,"B. Pavard",2023,CB,DEF,51
145157,"Y. Sommer",2023,GK,GK,75
145158,"M. Vojvoda",2023,Winger,DEF,56
145159,"M. Thuram",2023,ST,FWD,84
145160,"Y. Bisseck",2023,CB,DEF,55
145161,"Aarón Martín",2023,Winger,DEF,40
145162,"N. González",2023,Winger,FWD,79
145163,"K. Ehizibue",2023,Winger,DEF,40
145164,"Josep Martínez",2023,GK,GK,75
145165,"V. Gendrey",2023,FB,DEF,64
145166,"L. Samardžić",2023,CDM,MID,70
145167,"A. Ibrahimović",2023,CM,MID,46
145168,"A. Milik",2023,ST,FWD,56
145169,"M. Pongračić",2023,CB,DEF,45
145170,"J. Toljan",2023,FB,DEF,63
145171,"S. Azmoun",2023,ST,FWD,48
145172,"R. Rodríguez",2023,CB,DEF,56
145173,"L. Jović",2023,ST,FWD,62
145174,"M. Badelj",2023,CM,MID,53
145175,"Reinier",2023,CM,MID,58
145176,"O. Christensen",2023,GK,GK,24
145177,"Walace",2023,CDM,MID,50
145178,"L. Caldirola",2023,CB,DEF,51
145179,"P. Dawidowicz",2023,CB,DEF,50
145180,"M. Thorsby",2023,CM,MID,57
145181,"R. Calafiori",2023,CB,DEF,70
145182,"M. Çuni",2023,ST,FWD,34
145183,"J. Bijol",2023,CB,DEF,53
145184,"S. Chukwueze",2023,Winger,FWD,48
145185,"D. Kamada",2023,CM,MID,57
145186,"N. Milenković",2023,CB,DEF,48
145187,"D. Spence",2023,Winger,DEF,30
145188,"F. Chiesa",2023,ST,FWD,71
145189,"H. Traorè",2023,CM,MID,19
145190,"T. Reijnders",2023,CM,MID,62
145191,"N. Okafor",2023,ST,FWD,66
145192,"J. Zirkzee",2023,ST,FWD,78
145193,"S. Iling-Junior",2023,Winger,FWD,55
145194,"R. Drăgușin",2023,CB,DEF,59
145195,"M. Thiaw",2023,CB,DEF,40
145196,"C. Alcaraz",2023,CM,MID,33
145197,"M. Kayode",2023,FB,DEF,51
145198,"D. Coppola",2023,CB,DEF,54
145199,"P. Dorgu",2023,FB,DEF,54
145200,"C. Pulišić",2023,Winger,MID,85
145201,"R. Lukaku",2023,ST,FWD,80
145202,"S. Kolašinac",2023,CB,DEF,43
145203,"R. Loftus-Cheek",2023,CM,MID,69
145204,"R. Freuler",2023,CDM,MID,53
145205,"I. Bennacer",2023,CDM,MID,57
145206,"A. Zambo Anguissa",2023,CM,MID,44
145207,"J. Cajuste",2023,CM,MID,46
145208,"F. Tomori",2023,CB,DEF,65
145209,"C. Okoli",2023,CB,DEF,26
145210,"D. Ndoye",2023,CAM,FWD,56
145211,"V. Kristiansen",2023,FB,DEF,55
145212,"L. Tchaouna",2023,ST,FWD,58
145213,"J. Tchatchoua",2023,FB,DEF,49
145214,"F. Fazio",2023,CB,DEF,50
145215,"N. Vlašić",2023,ST,MID,59
145216,"M. Kean",2023,ST,FWD,41
145217,"M. Darmian",2023,Winger,DEF,58
145218,"A. Sánchez",2023,ST,FWD,57
145219,"H. Mkhitaryan",2023,CM,MID,68
145220,"D. Zappacosta",2023,Winger,MID,51
145221,"Pedro",2023,Winger,FWD,51
145222,"R. Pereyra",2023,ST,MID,67
145223,"A. Lookman",2023,ST,FWD,82
145224,"C. Kabasele",2023,CB,DEF,52
145225,"A. Masina",2023,CB,DEF,29
145226,"L. Østigård",2023,CB,DEF,44
145227,"J. Zemura",2023,Winger,DEF,44
145228,"H. Kamara",2023,Winger,DEF,51
145229,"M. de Roon",2023,CDM,MID,56
145230,"G. Scamacca",2023,ST,FWD,82
145231,"R. Kristensen",2023,Winger,DEF,51
145232,"Danilo",2023,CB,DEF,54
145233,"W. Szczęsny",2023,GK,GK,75
145234,"C. Smalling",2023,CB,DEF,35
145235,"Luis Alberto",2023,CM,MID,76
145236,"F. Thauvin",2023,ST,FWD,63
145237,"O. Giroud",2023,ST,FWD,86
145238,"Felipe Anderson",2023,Winger,MID,74
145239,"Rui Patrício",2023,GK,GK,65
145240,"I. Success",2023,ST,FWD,40
145241,"J. Lindstrøm",2023,Winger,MID,22
145242,"Pedro Obiang",2023,CM,MID,36
145243,"Diego Llorente",2023,CB,DEF,51
145244,"D. Huijsen",2023,CB,DEF,53
145245,"W. McKennie",2023,CM,MID,61
145246,"M. Guendouzi",2023,CM,MID,59
145247,"M. Niang",2023,ST,FWD,64
145248,"Y. Mina",2023,CB,DEF,55
145249,"V. Osimhen",2023,ST,FWD,79
145250,"K. Linetty",2023,CDM,MID,
145251,"L. Gianetti",2023,CB,DEF,44
145252,"O. Duda",2023,CDM,MID,57
145253,"Pedro Pereira",2023,Winger,DEF,
145254,"M. Wieteska",2023,CB,DEF,
145255,"Pablo Marí",2023,CB,DEF,46
145256,"F. Ebosele",2023,Winger,DEF,
145257,"E. Touré",2023,ST,FWD,41
145258,"K. Asllani",2023,CM,MID,52
145259,"A. Makoumbou",2023,CDM,MID,40
145260,"Angeliño",2023,FB,DEF,
145261,"E. Elmas",2023,CM,MID,47
145262,"F. Kostić",2023,Winger,MID,
145263,"C. Immobile",2023,ST,FWD,65
145264,"S. Kjær",2023,CB,DEF,48
145265,"J. Brekalo",2023,ST,FWD,32
145266,"C. Ekuban",2023,ST,FWD,55
145267,"R. Saponara",2023,CM,MID,15
145268,"A. Barák",2023,CM,MID,61
145269,"R. Krunić",2023,CM,MID,
145270,"S. Scuffet",2023,GK,GK,
145271,"M. Łęgowski",2023,CDM,MID,
145272,"A. Rabiot",2022,CDM,MID,78
145273,"M. Kean",2022,ST,FWD,61
145274,"L. Coulibaly",2022,CM,MID,62
145275,"F. Bandinelli",2022,CDM,MID,46
145276,"E. Gyasi",2022,ST,DEF,53
145277,"P. Ghiglione",2022,Winger,DEF,52
145278,"M&apos;Bala Nzola",2022,ST,FWD,80
145279,"J. Akpa Akpro",2022,CDM,MID,55
145280,"L. Venuti",2022,FB,DEF,40
145281,"S. Lammers",2022,ST,FWD,57
145282,"A. Harroui",2022,CM,MID,48
145283,"F. Parisi",2022,FB,DEF,53
145284,"L. Colombo",2022,ST,FWD,61
145285,"J. Fazzini",2022,CDM,MID,40
145286,"C. Ngonge",2022,ST,FWD,61
145287,"P. Zieliński",2022,CM,MID,73
145288,"A. Ismajli",2022,CB,DEF,54
145289,"A. Tamèze",2022,CDM,MID,44
145290,"P. Terracciano",2022,GK,GK,72
145291,"P. Gollini",2022,GK,GK,24
145292,"N. Cambiaghi",2022,ST,FWD,63
145293,"M. Silvestri",2022,GK,GK,75
145294,"F. Bonazzoli",2022,ST,FWD,44
145295,"S. Walukiewicz",2022,CB,DEF,38
145296,"E. Holm",2022,Winger,DEF,52
145297,"J. Doig",2022,Winger,DEF,66
145298,"I. Hien",2022,CB,DEF,50
145299,"F. Terracciano",2022,Winger,DEF,45
145300,"T. Baldanzi",2022,CM,MID,59
145301,"M. Soulé",2022,Winger,FWD,42
145302,"I. Sulemana",2022,CDM,MID,41
145303,"M. Politano",2022,Winger,FWD,57
145304,"A. Meret",2022,GK,GK,
145305,"M. Perin",2022,GK,GK,47
145306,"D. Rugani",2022,CB,DEF,34
145307,"L. Spinazzola",2022,Winger,DEF,65
145308,"R. Lukaku",2022,ST,FWD,80
145309,"Amir Rrahmani",2022,CB,DEF,58
145310,"M. Di Gregorio",2022,GK,GK,75
145311,"G. Di Lorenzo",2022,FB,DEF,70
145312,"V. Milinković-Savić",2022,GK,GK,
145313,"A. Buongiorno",2022,CB,DEF,56
145314,"P. Mazzocchi",2022,Winger,DEF,66
145315,"M. Olivera",2022,FB,DEF,63
145316,"S. Lobotka",2022,CM,MID,56
145317,"J. Cabal",2022,CB,DEF,40
145318,"B. Cristante",2022,CDM,MID,60
145319,"A. Saelemaekers",2022,Winger,FWD,58
145320,"M. Maignan",2022,GK,GK,
145321,"Z. Çelik",2022,Winger,DEF,
145322,"Rafael Leão",2022,Winger,FWD,86
145323,"D. Vlahović",2022,ST,FWD,75
145324,"G. Mancini",2022,CB,DEF,56
145325,"M. Locatelli",2022,CM,MID,54
145326,"S. Ricci",2022,CDM,MID,51
145327,"T. Koopmeiners",2022,CDM,MID,80
145328,"M. Gabbia",2022,CB,DEF,47
145329,"A. Cambiaso",2022,FB,DEF,55
145330,"K. De Winter",2022,CB,DEF,28
145331,"P. Kalulu",2022,CB,DEF,53
145332,"F. Miretti",2022,CM,MID,42
145333,"F. Gatti",2022,CB,DEF,
145334,"E. Bove",2022,CDM,MID,47
145335,"S. El Shaarawy",2022,Winger,FWD,68
145336,"P. Dybala",2022,ST,FWD,83
145337,"M. Pašalić",2022,ST,MID,68
145338,"M. Carnesecchi",2022,GK,GK,70
145339,"B. Djimsiti",2022,CB,DEF,48
145340,"E. Audero",2022,GK,GK,67
145341,"M. Sportiello",2022,GK,GK,54
145342,"R. Bellanova",2022,Winger,DEF,42
145343,"D. Maldini",2022,Winger,FWD,51
145344,"C. De Ketelaere",2022,ST,FWD,54
145345,"N. Zalewski",2022,Winger,MID,51
145346,"G. Scalvini",2022,CB,DEF,62
145347,"S. Luperto",2022,CB,DEF,52
145348,"F. Tsadjout",2022,ST,FWD,51
145349,"A. Sanabria",2022,ST,FWD,80
145350,"F. Ceccherini",2022,CB,DEF,54
145351,"R. Piccoli",2022,ST,FWD,40
145352,"A. Belotti",2022,ST,FWD,42
145353,"L. Sernicola",2022,Winger,DEF,62
145354,"G. Pezzella",2022,FB,DEF,
145355,"M. Valoti",2022,CM,MID,40
145356,"M. Bianchetti",2022,CB,DEF,43
145357,"A. Grassi",2022,CDM,MID,55
145358,"M. Castagnetti",2022,CDM,MID,
145359,"C. Pickel",2022,CM,MID,40
145360,"F. Baschirotto",2022,CB,DEF,59
145361,"S. de Vrij",2022,CB,DEF,52
145362,"Lautaro Martínez",2022,ST,FWD,88
145363,"D. Dumfries",2022,Winger,DEF,64
145364,"F. Acerbi",2022,CB,DEF,50
145365,"J. Lucumí",2022,CB,DEF,
145366,"Ł. Skorupski",2022,GK,GK,
145367,"S. Lovrić",2022,CM,MID,75
145368,"L. De Silvestri",2022,FB,DEF,44
145369,"C. Lykogiannis",2022,FB,DEF,55
145370,"N. Barella",2022,CM,MID,77
145371,"A. Bastoni",2022,CB,DEF,49
145372,"F. Dimarco",2022,Winger,DEF,71
145373,"N. Casale",2022,CB,DEF,51
145374,"D. Frattesi",2022,CM,MID,68
145375,"T. Pobega",2022,CDM,MID,48
145376,"L. Ferguson",2022,CM,MID,69
145377,"N. Zortea",2022,FB,DEF,30
145378,"E. Hysaj",2022,FB,DEF,51
145379,"P. Schuurs",2022,CB,DEF,
145380,"T. Bašić",2022,CM,MID,40
145381,"N. Moro",2022,CDM,MID,63
145382,"A. Romagnoli",2022,CB,DEF,52
145383,"Patric",2022,CB,DEF,
145384,"A. Marušić",2022,FB,DEF,
145385,"D. Zapata",2022,ST,FWD,48
145386,"C. Biraghi",2022,FB,DEF,67
145387,"R. Orsolini",2022,ST,FWD,80
145388,"M. Lazzari",2022,FB,MID,
145389,"M. Zaccagni",2022,Winger,MID,82
145390,"I. Provedel",2022,GK,GK,
145391,"I. Ilić",2022,CDM,MID,53
145392,"M. Vecino",2022,CM,MID,52
145393,"D. Cataldi",2022,CM,MID,40
145394,"A. Laurienté",2022,Winger,FWD,74
145395,"D. Bradarić",2022,Winger,DEF,55
145396,"B. Dia",2022,ST,FWD,86
145397,"D. Berardi",2022,Winger,FWD,83
145398,"L. Montipò",2022,GK,GK,75
145399,"N. Rovella",2022,CDM,MID,37
145400,"A. Pinamonti",2022,ST,FWD,53
145401,"K. Thorstvedt",2022,CM,MID,53
145402,"A. Álvarez",2022,ST,FWD,38
145403,"R. Gagliardini",2022,CM,MID,39
145404,"G. Kastanos",2022,ST,MID,53
145405,"N. Fagioli",2022,CDM,MID,64
145406,"H. Nicolussi",2022,CM,MID,37
145407,"R. Malinovskyi",2022,ST,MID,52
145408,"E. Ebosse",2022,CB,DEF,36
145409,"J. Ikoné",2022,Winger,FWD,61
145410,"R. Mandragora",2022,CDM,MID,62
145411,"L. Ranieri",2022,CB,DEF,34
145412,"J. Vásquez",2022,CB,DEF,49
145413,"E. Bohinen",2022,CDM,MID,50
145414,"Junior Messias",2022,ST,FWD,61
145415,"E. Valeri",2022,Winger,DEF,65
145416,"S. Handanovič",2022,GK,GK,52
145417,"M. Aebischer",2022,CM,MID,37
145418,"R. Oudin",2022,CM,MID,54
145419,"R. Soriano",2022,CM,MID,56
145420,"N. Sansone",2022,ST,FWD,60
145421,"A. Barberis",2022,CM,MID,34
145422,"R. Sottil",2022,Winger,FWD,
145423,"A. Gallo",2022,FB,DEF,42
145424,"W. Falcone",2022,GK,GK,75
145425,"Y. Maleh",2022,CM,MID,19
145426,"L. Banda",2022,Winger,MID,52
145427,"Y. Kallon",2022,ST,FWD,48
145428,"A. Terzić",2022,FB,DEF,52
145429,"Miguel Veloso",2022,CDM,MID,49
145430,"F. Ranocchia",2022,CM,MID,37
145431,"I. Nestorovski",2022,ST,FWD,45
145432,"J. Schouten",2022,CDM,MID,
145433,"Gonzalo Villar",2022,CDM,MID,
145434,"M. Cerofolini",2022,GK,GK,30
145435,"M. Benassi",2022,CM,MID,44
145436,"N. Murru",2022,CB,DEF,47
145437,"F. Quagliarella",2022,ST,FWD,37
145438,"A. Tuia",2022,CB,DEF,35
145439,"D. Ciofani",2022,ST,FWD,68
145440,"V. Kovalenko",2022,CM,MID,38
145441,"A. Soumaoro",2022,CB,DEF,44
145442,"G. Kiriakopoulos",2022,Winger,DEF,50
145443,"L. D&apos;Andrea",2022,Winger,FWD,
145444,"A. Candreva",2022,Winger,MID,76
145445,"C. Tătărușanu",2022,GK,GK,56
145446,"K. Djidji",2022,CB,DEF,43
145447,"I. Radovanović",2022,CM,MID,43
145448,"F. Caputo",2022,ST,FWD,65
145449,"Joan Gonzàlez",2022,CM,MID,54
145450,"J. Murillo",2022,CB,DEF,46
145451,"Mário Rui",2022,FB,DEF,66
145452,"K. Agudelo",2022,CM,MID,45
145453,"B. Soppy",2022,Winger,DEF,56
145454,"D. D&apos;Ambrosio",2022,CB,DEF,50
145455,"M. De Sciglio",2022,Winger,DEF,30
145456,"S. Sensi",2022,CDM,MID,58
145457,"S. Umtiti",2022,CB,DEF,52
145458,"D. Calabria",2022,FB,DEF,65
145459,"J. Sambia",2022,Winger,DEF,40
145460,"M. Destro",2022,ST,FWD,30
145461,"G. Ferrari",2022,CB,DEF,44
145462,"L. Sepe",2022,GK,GK,57
145463,"R. Karsdorp",2022,Winger,DEF,33
145464,"M. Caldara",2022,CB,DEF,44
145465,"D. Lazović",2022,ST,MID,72
145466,"V. Verre",2022,ST,MID,35
145467,"Gabriel Strefezza",2022,Winger,FWD,72
145468,"O. Solbakken",2022,ST,FWD,44
145469,"G. Escalante",2022,CDM,MID,47
145470,"G. Quagliata",2022,Winger,DEF,40
145471,"P. Pellegri",2022,ST,FWD,40
145472,"S. Verdi",2022,ST,MID,64
145473,"N. Radonjić",2022,ST,MID,57
145474,"G. Ochoa",2022,GK,GK,
145475,"D. Bronn",2022,CB,DEF,45
145476,"A. Consigli",2022,GK,GK,75
145477,"A. Duncan",2022,CDM,MID,37
145478,"C. Kouamé",2022,ST,FWD,61
145479,"K. Bonifazi",2022,CB,DEF,30
145480,"José Machín",2022,CDM,MID,43
145481,"D. Seck",2022,ST,FWD,
145482,"R. Marin",2022,CDM,MID,61
145483,"T. Hernández",2022,FB,DEF,71
145484,"M. Hongla",2022,CM,MID,32
145485,"F. Daniliuc",2022,CB,DEF,49
145486,"B. Tahirović",2022,CDM,MID,
145487,"M. Camara",2022,CDM,MID,
145488,"J. Musso",2022,GK,GK,65
145489,"L. Martínez",2022,CB,DEF,62
145490,"S. Meïté",2022,CM,MID,52
145491,"G. Raspadori",2022,ST,FWD,49
145492,"M. Erlić",2022,CB,DEF,39
145493,"B. Drągowski",2022,GK,GK,75
145494,"D. Zima",2022,CB,DEF,46
145495,"L. Pirola",2022,CB,DEF,54
145496,"M. Ruggeri",2022,Winger,DEF,40
145497,"N. Pérez",2022,CB,DEF,55
145498,"J. Zoet",2022,GK,GK,
145499,"H. Lozano",2022,Winger,FWD,58
145500,"K. Kvaratskhelia",2022,Winger,FWD,85
145501,"M. Lopez",2022,CM,MID,36
145502,"L. Muriel",2022,ST,FWD,58
145503,"E. Aiwu",2022,CB,DEF,
145504,"K. Amian",2022,FB,DEF,
145505,"J. Makengo",2022,CM,MID,
145506,"H. Hateboer",2022,Winger,MID,44
145507,"J. Palomino",2022,CB,DEF,52
145508,"B. Nuytinck",2022,CB,DEF,52
145509,"S. Dest",2022,FB,DEF,39
145510,"B. Amione",2022,CB,DEF,43
145511,"D. Kasius",2022,Winger,DEF,
145512,"M. Satriano",2022,UNK,FWD,43
145513,"S. Żurkowski",2022,CM,MID,33
145514,"O. Abildgaard",2022,CDM,MID,42
145515,"A. Ferrari",2022,CB,DEF,58
145516,"F. Depaoli",2022,Winger,DEF,62
145517,"G. Maggiore",2022,CM,MID,39
145518,"L. Henderson",2022,CDM,MID,34
145519,"D. Nikolaou",2022,CB,DEF,43
145520,"P. Hristov",2022,CB,DEF,35
145521,"N. Ravaglia",2022,GK,GK,43
145522,"G. Castrovilli",2022,CM,MID,54
145523,"P. Wiśniewski",2022,CB,DEF,44
145524,"D. Verde",2022,ST,FWD,46
145525,"S. Esposito",2022,CM,MID,44
145526,"T. Ebuehi",2022,FB,DEF,68
145527,"F. Di Francesco",2022,Winger,FWD,47
145528,"C. Buonaiuto",2022,ST,FWD,50
